envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
250	2562000	2610000	2490000	2730000	2610000	2370000	
251	2559000	2607000	2487000	2727000	2607000	2367000	
252	2580000	2604000	2604000	2724000	2604000	2364000	
253	2649000	2601000	2721000	2841000	2721000	2361000	
254	2646000	2598000	2718000	2838000	2718000	2358000	
255	2643000	2595000	2715000	2835000	2715000	2355000	
256	2664000	2592000	2832000	2832000	2712000	2352000	
257	2685000	2589000	2829000	2949000	2709000	2349000	
258	2682000	2586000	2826000	2946000	2706000	2346000	
259	2679000	2583000	2823000	2943000	2703000	2343000	
260	2676000	2580000	2820000	2940000	2700000	2340000	
261	2673000	2577000	2817000	2937000	2697000	2337000	
262	2694000	2694000	2814000	2934000	2694000	2334000	
263	2715000	2691000	2811000	2931000	2691000	2451000	
264	2712000	2688000	2808000	2928000	2688000	2448000	
265	2709000	2685000	2805000	2925000	2685000	2445000	
266	2706000	2682000	2802000	2922000	2682000	2442000	
267	2751000	2679000	2919000	3039000	2679000	2439000	
268	2772000	2676000	2916000	3036000	2676000	2556000	
269	2793000	2673000	2913000	3033000	2673000	2673000	
270	2814000	2670000	2910000	3030000	2790000	2670000	
271	2811000	2667000	2907000	3027000	2787000	2667000	
272	2832000	2664000	3024000	3024000	2784000	2664000	
273	2877000	2661000	3021000	3141000	2901000	2661000	
274	2898000	2658000	3018000	3138000	2898000	2778000	
275	2895000	2655000	3015000	3135000	2895000	2775000	
276	2892000	2652000	3012000	3132000	2892000	2772000	
277	2889000	2649000	3009000	3129000	2889000	2769000	
278	2886000	2646000	3006000	3126000	2886000	2766000	
279	2883000	2643000	3003000	3123000	2883000	2763000	
280	2904000	2760000	3e+06	3120000	2880000	2760000	
281	2901000	2757000	2997000	3117000	2877000	2757000	
282	2898000	2754000	2994000	3114000	2874000	2754000	
283	2895000	2751000	2991000	3111000	2871000	2751000	
284	2892000	2748000	2988000	3108000	2868000	2748000	
285	2913000	2745000	3105000	3105000	2865000	2745000	
286	2910000	2742000	3102000	3102000	2862000	2742000	
287	2931000	2739000	3099000	3219000	2859000	2739000	
288	2976000	2736000	3216000	3216000	2856000	2856000	
289	2997000	2733000	3213000	3213000	2853000	2973000	
290	2994000	2730000	3210000	3210000	2850000	2970000	
291	3015000	2727000	3327000	3207000	2847000	2967000	
292	3012000	2724000	3324000	3204000	2844000	2964000	
293	3033000	2721000	3321000	3201000	2961000	2961000	
