envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
3815	33507000	34515000	32715000	33555000	33315000	33435000	33383041.9790105
3816	33504000	34512000	32712000	33552000	33312000	33432000	33387010.4947526
3817	33525000	34629000	32709000	33549000	33309000	33429000	33390991.0044978
3818	33522000	34626000	32706000	33546000	33306000	33426000	33394971.5142429
3819	33543000	34623000	32823000	33543000	33303000	33423000	33398952.023988
3820	33540000	34620000	32820000	33540000	33300000	33420000	33402944.5277361
3821	33537000	34617000	32817000	33537000	33297000	33417000	33406925.0374813
3822	33534000	34614000	32814000	33534000	33294000	33414000	33410905.5472264
3823	33555000	34611000	32931000	33531000	33291000	33411000	33414886.0569715
3824	33552000	34608000	32928000	33528000	33288000	33408000	33418866.5667166
3825	33549000	34605000	32925000	33525000	33285000	33405000	33422835.0824588
3826	33546000	34602000	32922000	33522000	33282000	33402000	33426803.5982009
3827	33567000	34719000	32919000	33519000	33279000	33399000	33430784.107946
3828	33564000	34716000	32916000	33516000	33276000	33396000	33434764.6176912
3829	33561000	34713000	32913000	33513000	33273000	33393000	33438757.1214393
3830	33558000	34710000	32910000	33510000	33270000	33390000	33442749.6251874
3831	33555000	34707000	32907000	33507000	33267000	33387000	33446742.1289355
3832	33576000	34704000	32904000	33624000	33264000	33384000	33450734.6326837
3833	33573000	34701000	32901000	33621000	33261000	33381000	33454727.1364318
3834	33570000	34698000	32898000	33618000	33258000	33378000	33458719.6401799
3835	33567000	34695000	32895000	33615000	33255000	33375000	33462712.143928
3836	33564000	34692000	32892000	33612000	33252000	33372000	33466716.6416792
3837	33585000	34689000	33009000	33609000	33249000	33369000	33470721.1394303
3838	33606000	34686000	33126000	33606000	33246000	33366000	33474737.6311844
3839	33603000	34683000	33123000	33603000	33243000	33363000	33478754.1229385
3840	33624000	34680000	33120000	33720000	33240000	33360000	33482782.6086957
3841	33621000	34677000	33117000	33717000	33237000	33357000	33486799.1004498
3842	33618000	34674000	33114000	33714000	33234000	33354000	33490815.5922039
3843	33615000	34671000	33111000	33711000	33231000	33351000	33494832.083958
3844	33612000	34668000	33108000	33708000	33228000	33348000	33498860.5697151
3845	33609000	34665000	33105000	33705000	33225000	33345000	33502889.0554723
3846	33606000	34662000	33102000	33702000	33222000	33342000	33506917.5412294
3847	33627000	34779000	33099000	33699000	33219000	33339000	33510934.0329835
3848	33648000	34776000	33096000	33696000	33336000	33336000	33514962.5187406
3849	33645000	34773000	33093000	33693000	33333000	33333000	33518991.0044978
3850	33642000	34770000	33090000	33690000	33330000	33330000	33523007.4962519
3851	33639000	34767000	33087000	33687000	33327000	33327000	33527023.988006
3852	33636000	34764000	33084000	33684000	33324000	33324000	33531040.4797601
3853	33633000	34761000	33081000	33681000	33321000	33321000	33535068.9655172
3854	33630000	34758000	33078000	33678000	33318000	33318000	33539109.4452774
3855	33627000	34755000	33075000	33675000	33315000	33315000	33543125.9370315
3856	33624000	34752000	33072000	33672000	33312000	33312000	33547130.4347826
3857	33621000	34749000	33069000	33669000	33309000	33309000	33551134.9325337
3858	33618000	34746000	33066000	33666000	33306000	33306000	33555139.4302849
3859	33639000	34743000	33063000	33783000	33303000	33303000	33559131.934033
3860	33636000	34740000	33060000	33780000	33300000	33300000	33563124.4377811
3861	33633000	34737000	33057000	33777000	33297000	33297000	33567116.9415292
3862	33630000	34734000	33054000	33774000	33294000	33294000	33571109.4452774
3863	33627000	34731000	33051000	33771000	33291000	33291000	33575101.9490255
3864	33624000	34728000	33048000	33768000	33288000	33288000	33579094.4527736
3865	33621000	34725000	33045000	33765000	33285000	33285000	33583098.9505247
3866	33618000	34722000	33042000	33762000	33282000	33282000	33587091.4542729
3867	33663000	34719000	33039000	33759000	33399000	33399000	33591083.958021
3868	33660000	34716000	33036000	33756000	33396000	33396000	33595064.4677661
3869	33657000	34713000	33033000	33753000	33393000	33393000	33599044.9775112
3870	33654000	34710000	33030000	33750000	33390000	33390000	33603025.4872564
3871	33651000	34707000	33027000	33747000	33387000	33387000	33607005.9970015
3872	33696000	34704000	33144000	33744000	33384000	33504000	33610974.5127436
3873	33717000	34701000	33261000	33741000	33381000	33501000	33614931.0344828
3874	33714000	34698000	33258000	33738000	33378000	33498000	33618887.5562219
3875	33711000	34695000	33255000	33735000	33375000	33495000	33622844.077961
3876	33708000	34692000	33252000	33732000	33372000	33492000	33626800.5997002
3877	33705000	34689000	33249000	33729000	33369000	33489000	33630757.1214393
3878	33702000	34686000	33246000	33726000	33366000	33486000	33634713.6431784
3879	33699000	34683000	33243000	33723000	33363000	33483000	33638670.1649175
3880	33696000	34680000	33240000	33720000	33360000	33480000	33642626.6866567
3881	33693000	34677000	33237000	33717000	33357000	33477000	33646583.2083958
3882	33714000	34674000	33354000	33714000	33354000	33474000	33650539.7301349
3883	33711000	34671000	33351000	33711000	33351000	33471000	33654496.2518741
3884	33708000	34668000	33348000	33708000	33348000	33468000	33658440.7796102
3885	33705000	34665000	33345000	33705000	33345000	33465000	33662409.2953523
3886	33750000	34662000	33342000	33702000	33462000	33582000	33666389.8050975
3887	33747000	34659000	33339000	33699000	33459000	33579000	33670382.3088456
3888	33744000	34656000	33336000	33696000	33456000	33576000	33674374.8125937
3889	33741000	34653000	33333000	33693000	33453000	33573000	33678367.3163418
3890	33738000	34650000	33330000	33690000	33450000	33570000	33682359.82009
3891	33735000	34647000	33327000	33687000	33447000	33567000	33686364.3178411
3892	33732000	34644000	33324000	33684000	33444000	33564000	33690356.8215892
3893	33729000	34641000	33321000	33681000	33441000	33561000	33694337.3313343
3894	33726000	34638000	33318000	33678000	33438000	33558000	33698341.8290855
3895	33723000	34635000	33315000	33675000	33435000	33555000	33702346.3268366
3896	33744000	34632000	33312000	33792000	33432000	33552000	33706386.8065967
3897	33765000	34629000	33429000	33789000	33429000	33549000	33710451.2743628
3898	33786000	34626000	33426000	33906000	33426000	33546000	33714527.7361319
3899	33783000	34623000	33423000	33903000	33423000	33543000	33718604.1979011
3900	33780000	34620000	33420000	33900000	33420000	33540000	33722680.6596702
3901	33801000	34617000	33417000	33897000	33537000	33537000	33726769.1154423
3902	33798000	34614000	33414000	33894000	33534000	33534000	33730905.5472264
3903	33795000	34611000	33411000	33891000	33531000	33531000	33735041.9790105
3904	33792000	34608000	33408000	33888000	33528000	33528000	33739190.4047976
3905	33813000	34605000	33405000	33885000	33525000	33645000	33743338.8305847
3906	33810000	34602000	33402000	33882000	33522000	33642000	33747487.2563718
3907	33831000	34599000	33399000	33879000	33639000	33639000	33751647.6761619
3908	33852000	34716000	33396000	33876000	33636000	33636000	33755808.095952
3909	33873000	34833000	33393000	33873000	33633000	33633000	33759968.5157421
3910	33870000	34830000	33390000	33870000	33630000	33630000	33764128.9355322
3911	33891000	34827000	33387000	33987000	33627000	33627000	33768289.3553223
3912	33888000	34824000	33384000	33984000	33624000	33624000	33772461.7691154
3913	33885000	34821000	33381000	33981000	33621000	33621000	33776622.1889055
3914	33882000	34818000	33378000	33978000	33618000	33618000	33780782.6086956
3915	33879000	34815000	33375000	33975000	33615000	33615000	33784943.0284858
3916	33900000	34812000	33372000	33972000	33612000	33732000	33789091.4542729
3917	33945000	34809000	33369000	34089000	33729000	33729000	33793227.886057
3918	33942000	34806000	33366000	34086000	33726000	33726000	33797364.3178411
3919	33963000	34803000	33363000	34203000	33723000	33723000	33801512.7436282
3920	33960000	34800000	33360000	34200000	33720000	33720000	33805649.1754123
3921	33981000	34797000	33357000	34197000	33837000	33717000	33809785.6071964
3922	34002000	34794000	33474000	34194000	33834000	33714000	33813922.0389805
3923	33999000	34791000	33471000	34191000	33831000	33711000	33818058.4707646
3924	33996000	34788000	33468000	34188000	33828000	33708000	33822206.8965517
3925	34017000	34785000	33585000	34185000	33825000	33705000	33826355.3223388
3926	34014000	34782000	33582000	34182000	33822000	33702000	33830491.7541229
3927	34011000	34779000	33579000	34179000	33819000	33699000	33834628.185907
3928	34008000	34776000	33576000	34176000	33816000	33696000	33838764.6176912
3929	34005000	34773000	33573000	34173000	33813000	33693000	33842901.0494753
3930	34002000	34770000	33570000	34170000	33810000	33690000	33847049.4752624
3931	33999000	34767000	33567000	34167000	33807000	33687000	33851197.9010495
3932	34020000	34764000	33564000	34164000	33804000	33804000	33855346.3268366
3933	34041000	34761000	33561000	34161000	33801000	33921000	33859494.7526237
3934	34038000	34758000	33558000	34158000	33798000	33918000	33863643.1784108
3935	34059000	34755000	33555000	34155000	33795000	34035000	33867791.6041979
3936	34056000	34752000	33552000	34152000	33792000	34032000	33871940.029985
3937	34053000	34749000	33549000	34149000	33789000	34029000	33876088.4557721
3938	34074000	34866000	33546000	34146000	33786000	34026000	33880236.8815592
3939	34071000	34863000	33543000	34143000	33783000	34023000	33884373.3133433
3940	34092000	34980000	33540000	34140000	33780000	34020000	33888521.7391304
3941	34113000	34977000	33657000	34137000	33777000	34017000	33892670.1649175
3942	34110000	34974000	33654000	34134000	33774000	34014000	33896818.5907047
3943	34107000	34971000	33651000	34131000	33771000	34011000	33900979.0104948
3944	34104000	34968000	33648000	34128000	33768000	34008000	33905127.4362819
3945	34101000	34965000	33645000	34125000	33765000	34005000	33909251.874063
3946	34098000	34962000	33642000	34122000	33762000	34002000	33913376.3118441
3947	34095000	34959000	33639000	34119000	33759000	33999000	33917512.7436282
3948	34116000	34956000	33636000	34116000	33756000	34116000	33921649.1754123
3949	34113000	34953000	33633000	34113000	33753000	34113000	33925785.6071964
3950	34110000	34950000	33630000	34110000	33750000	34110000	33929922.0389805
3951	34131000	34947000	33627000	34107000	33867000	34107000	33934058.4707646
3952	34128000	34944000	33624000	34104000	33864000	34104000	33938182.9085457
3953	34125000	34941000	33621000	34101000	33861000	34101000	33942307.3463268
3954	34122000	34938000	33618000	34098000	33858000	34098000	33946431.7841079
3955	34119000	34935000	33615000	34095000	33855000	34095000	33950556.2218891
3956	34116000	34932000	33612000	34092000	33852000	34092000	33954692.6536732
3957	34137000	35049000	33609000	34089000	33849000	34089000	33958829.0854573
3958	34134000	35046000	33606000	34086000	33846000	34086000	33962953.5232384
3959	34131000	35043000	33603000	34083000	33843000	34083000	33967089.9550225
3960	34152000	35160000	33600000	34080000	33840000	34080000	33971226.3868066
3961	34149000	35157000	33597000	34077000	33837000	34077000	33975362.8185907
3962	34146000	35154000	33594000	34074000	33834000	34074000	33979499.2503748
3963	34191000	35151000	33711000	34071000	33831000	34191000	33983635.6821589
3964	34188000	35148000	33708000	34068000	33828000	34188000	33987760.11994
3965	34185000	35145000	33705000	34065000	33825000	34185000	33991896.5517241
3966	34182000	35142000	33702000	34062000	33822000	34182000	33996032.9835082
3967	34179000	35139000	33699000	34059000	33819000	34179000	34000169.4152924
3968	34176000	35136000	33696000	34056000	33816000	34176000	34004293.8530735
3969	34173000	35133000	33693000	34053000	33813000	34173000	34008418.2908546
3970	34170000	35130000	33690000	34050000	33810000	34170000	34012554.7226387
3971	34167000	35127000	33687000	34047000	33807000	34167000	34016703.1484258
3972	34188000	35124000	33804000	34044000	33804000	34164000	34020839.5802099
3973	34185000	35121000	33801000	34041000	33801000	34161000	34024976.011994
3974	34182000	35118000	33798000	34038000	33798000	34158000	34029112.4437781
3975	34179000	35115000	33795000	34035000	33795000	34155000	34033236.8815592
3976	34176000	35112000	33792000	34032000	33792000	34152000	34037349.3253373
3977	34197000	35109000	33789000	34029000	33909000	34149000	34041461.7691154
3978	34194000	35106000	33786000	34026000	33906000	34146000	34045586.2068966
3979	34191000	35103000	33783000	34023000	33903000	34143000	34049710.6446777
3980	34188000	35100000	33780000	34020000	33900000	34140000	34053835.0824588
3981	34209000	35097000	33777000	34017000	33897000	34257000	34057959.5202399
3982	34206000	35094000	33774000	34014000	33894000	34254000	34062083.958021
3983	34203000	35091000	33771000	34011000	33891000	34251000	34066220.3898051
3984	34200000	35088000	33768000	34008000	33888000	34248000	34070356.8215892
3985	34221000	35085000	33765000	34125000	33885000	34245000	34074493.2533733
3986	34218000	35082000	33762000	34122000	33882000	34242000	34078629.6851574
3987	34215000	35079000	33759000	34119000	33879000	34239000	34082790.1049475
3988	34212000	35076000	33756000	34116000	33876000	34236000	34086950.5247376
3989	34233000	35073000	33753000	34113000	33873000	34353000	34091098.9505247
3990	34230000	35070000	33750000	34110000	33870000	34350000	34095247.3763118
3991	34251000	35067000	33747000	34227000	33867000	34347000	34099395.802099
3992	34272000	35064000	33864000	34224000	33864000	34344000	34103544.2278861
3993	34269000	35061000	33861000	34221000	33861000	34341000	34107692.6536732
3994	34266000	35058000	33858000	34218000	33858000	34338000	34111829.0854573
3995	34263000	35055000	33855000	34215000	33855000	34335000	34115977.5112444
3996	34260000	35052000	33852000	34212000	33852000	34332000	34120125.9370315
3997	34257000	35049000	33849000	34209000	33849000	34329000	34124286.3568216
3998	34254000	35046000	33846000	34206000	33846000	34326000	34128434.7826087
3999	34251000	35043000	33843000	34203000	33843000	34323000	34132583.2083958
4000	34248000	35040000	33840000	34200000	33840000	34320000	34136719.6401799
4001	34245000	35037000	33837000	34197000	33837000	34317000	34140808.095952
4002	34242000	35034000	33834000	34194000	33834000	34314000	34144896.5517241
4003	34239000	35031000	33831000	34191000	33831000	34311000	34148985.0074963
4004	34236000	35028000	33828000	34188000	33828000	34308000	34153073.4632684
4005	34233000	35025000	33825000	34185000	33825000	34305000	34157185.9070465
4006	34230000	35022000	33822000	34182000	33822000	34302000	34161298.3508246
4007	34227000	35019000	33819000	34179000	33819000	34299000	34165410.7946027
4008	34224000	35016000	33816000	34176000	33816000	34296000	34169523.2383808
4009	34221000	35013000	33813000	34173000	33813000	34293000	34173635.6821589
4010	34218000	35010000	33810000	34170000	33810000	34290000	34177736.131934
4011	34215000	35007000	33807000	34167000	33807000	34287000	34181824.5877061
4012	34236000	35004000	33804000	34164000	33804000	34404000	34185913.0434783
4013	34233000	35001000	33801000	34161000	33801000	34401000	34190001.4992504
4014	34254000	34998000	33798000	34158000	33798000	34518000	34194089.9550225
4015	34275000	34995000	33795000	34155000	33915000	34515000	34198190.4047976
4016	34296000	35112000	33792000	34152000	33912000	34512000	34202290.8545727
4017	34293000	35109000	33789000	34149000	33909000	34509000	34206391.3043478
4018	34290000	35106000	33786000	34146000	33906000	34506000	34210503.7481259
4019	34311000	35103000	33903000	34143000	33903000	34503000	34214616.191904
4020	34356000	35100000	33900000	34260000	34020000	34500000	34218728.6356822
4021	34353000	35097000	33897000	34257000	34017000	34497000	34222841.0794603
4022	34374000	35094000	33894000	34254000	34134000	34494000	34226941.5292354
4023	34371000	35091000	33891000	34251000	34131000	34491000	34231053.9730135
4024	34368000	35088000	33888000	34248000	34128000	34488000	34235154.4227886
4025	34365000	35085000	33885000	34245000	34125000	34485000	34239254.8725637
4026	34410000	35082000	34002000	34242000	34242000	34482000	34243343.3283358
4027	34407000	35079000	33999000	34239000	34239000	34479000	34247431.7841079
4028	34404000	35076000	33996000	34236000	34236000	34476000	34251520.2398801
4029	34401000	35073000	33993000	34233000	34233000	34473000	34255620.6896552
4030	34398000	35070000	33990000	34230000	34230000	34470000	34259709.1454273
4031	34419000	35187000	33987000	34227000	34227000	34467000	34263797.6011994
4032	34416000	35184000	33984000	34224000	34224000	34464000	34267886.0569715
4033	34437000	35181000	33981000	34221000	34341000	34461000	34271998.5007496
4034	34434000	35178000	33978000	34218000	34338000	34458000	34276098.9505247
4035	34479000	35175000	34095000	34215000	34455000	34455000	34280199.4002998
4036	34476000	35172000	34092000	34212000	34452000	34452000	34284299.850075
4037	34473000	35169000	34089000	34209000	34449000	34449000	34288400.2998501
4038	34470000	35166000	34086000	34206000	34446000	34446000	34292500.7496252
4039	34467000	35163000	34083000	34203000	34443000	34443000	34296601.1994003
4040	34488000	35160000	34200000	34200000	34440000	34440000	34300701.6491754
4041	34509000	35157000	34197000	34317000	34437000	34437000	34304790.1049475
4042	34530000	35154000	34194000	34314000	34554000	34434000	34308878.5607196
4043	34551000	35151000	34311000	34311000	34551000	34431000	34312967.0164918
4044	34548000	35148000	34308000	34308000	34548000	34428000	34317055.4722639
4045	34569000	35145000	34425000	34305000	34545000	34425000	34321143.928036
4046	34566000	35142000	34422000	34302000	34542000	34422000	34325232.3838081
4047	34587000	35139000	34419000	34419000	34539000	34419000	34329320.8395802
4048	34584000	35136000	34416000	34416000	34536000	34416000	34333397.3013493
4049	34581000	35133000	34413000	34413000	34533000	34413000	34337485.7571214
4050	34578000	35130000	34410000	34410000	34530000	34410000	34341574.2128936
4051	34575000	35127000	34407000	34407000	34527000	34407000	34345650.6746627
4052	34596000	35244000	34404000	34404000	34524000	34404000	34349739.1304348
4053	34593000	35241000	34401000	34401000	34521000	34401000	34353827.5862069
4054	34638000	35358000	34398000	34398000	34638000	34398000	34357916.041979
4055	34635000	35355000	34395000	34395000	34635000	34395000	34362004.4977511
4056	34632000	35352000	34392000	34392000	34632000	34392000	34366104.9475262
4057	34629000	35349000	34389000	34389000	34629000	34389000	34370193.4032984
4058	34626000	35346000	34386000	34386000	34626000	34386000	34374293.8530735
4059	34623000	35343000	34383000	34383000	34623000	34383000	34378394.3028486
4060	34620000	35340000	34380000	34380000	34620000	34380000	34382494.7526237
4061	34617000	35337000	34377000	34377000	34617000	34377000	34386607.1964018
4062	34614000	35334000	34374000	34374000	34614000	34374000	34390719.6401799
4063	34611000	35331000	34371000	34371000	34611000	34371000	34394820.089955
4064	34632000	35328000	34368000	34368000	34608000	34488000	34398920.5397301
4065	34629000	35325000	34365000	34365000	34605000	34485000	34403020.9895052
4066	34626000	35322000	34362000	34362000	34602000	34482000	34407121.4392804
4067	34623000	35319000	34359000	34359000	34599000	34479000	34411233.8830585
4068	34620000	35316000	34356000	34356000	34596000	34476000	34415346.3268366
4069	34617000	35313000	34353000	34353000	34593000	34473000	34419458.7706147
4070	34614000	35310000	34350000	34350000	34590000	34470000	34423583.2083958
4071	34611000	35307000	34347000	34347000	34587000	34467000	34427707.6461769
4072	34608000	35304000	34344000	34344000	34584000	34464000	34431820.089955
4073	34629000	35301000	34341000	34461000	34581000	34461000	34435920.5397301
4074	34626000	35298000	34338000	34458000	34578000	34458000	34440020.9895052
4075	34623000	35295000	34335000	34455000	34575000	34455000	34444133.4332834
4076	34620000	35292000	34332000	34452000	34572000	34452000	34448233.8830585
4077	34641000	35289000	34329000	34569000	34569000	34449000	34452358.3208396
4078	34662000	35286000	34326000	34566000	34686000	34446000	34456482.7586207
4079	34707000	35283000	34323000	34683000	34683000	34563000	34460631.1844078
4080	34704000	35280000	34320000	34680000	34680000	34560000	34464779.6101949
4081	34701000	35277000	34317000	34677000	34677000	34557000	34468928.035982
4082	34722000	35274000	34314000	34674000	34674000	34674000	34473088.4557721
4083	34719000	35271000	34311000	34671000	34671000	34671000	34477260.8695652
4084	34716000	35268000	34308000	34668000	34668000	34668000	34481433.2833583
4085	34713000	35265000	34305000	34665000	34665000	34665000	34485605.6971514
4086	34710000	35262000	34302000	34662000	34662000	34662000	34489790.1049475
4087	34707000	35259000	34299000	34659000	34659000	34659000	34493974.5127436
4088	34728000	35376000	34296000	34656000	34656000	34656000	34498170.9145427
4089	34773000	35493000	34293000	34773000	34653000	34653000	34502355.3223388
4090	34770000	35490000	34290000	34770000	34650000	34650000	34506527.7361319
4091	34767000	35487000	34287000	34767000	34647000	34647000	34510700.149925
4092	34764000	35484000	34284000	34764000	34644000	34644000	34514860.5697151
4093	34761000	35481000	34281000	34761000	34641000	34641000	34519056.9715142
4094	34758000	35478000	34278000	34758000	34638000	34638000	34523253.3733133
4095	34755000	35475000	34275000	34755000	34635000	34635000	34527437.7811094
4096	34752000	35472000	34272000	34752000	34632000	34632000	34531622.1889055
4097	34749000	35469000	34269000	34749000	34629000	34629000	34535794.6026987
4098	34746000	35466000	34266000	34746000	34626000	34626000	34539955.0224888
4099	34743000	35463000	34263000	34743000	34623000	34623000	34544127.4362819
4100	34764000	35460000	34260000	34740000	34740000	34620000	34548299.850075
4101	34761000	35457000	34257000	34737000	34737000	34617000	34552484.2578711
4102	34758000	35454000	34254000	34734000	34734000	34614000	34556668.6656672
4103	34755000	35451000	34251000	34731000	34731000	34611000	34560853.0734633
4104	34752000	35448000	34248000	34728000	34728000	34608000	34565037.4812594
4105	34749000	35445000	34245000	34725000	34725000	34605000	34569197.9010495
4106	34746000	35442000	34242000	34722000	34722000	34602000	34573358.3208396
4107	34767000	35439000	34239000	34719000	34839000	34599000	34577530.7346327
4108	34764000	35436000	34236000	34716000	34836000	34596000	34581691.1544228
4109	34785000	35433000	34233000	34833000	34833000	34593000	34585875.5622189
4110	34782000	35430000	34230000	34830000	34830000	34590000	34590059.970015
4111	34779000	35427000	34227000	34827000	34827000	34587000	34594256.3718141
4112	34776000	35424000	34224000	34824000	34824000	34584000	34598464.7676162
4113	34773000	35421000	34221000	34821000	34821000	34581000	34602673.1634183
4114	34794000	35418000	34338000	34818000	34818000	34578000	34606881.5592204
4115	34815000	35415000	34335000	34935000	34815000	34575000	34611077.9610195
4116	34812000	35412000	34332000	34932000	34812000	34572000	34615286.3568216
4117	34833000	35529000	34329000	34929000	34809000	34569000	34619494.7526237
4118	34830000	35526000	34326000	34926000	34806000	34566000	34623715.1424288
4119	34851000	35523000	34323000	34923000	34923000	34563000	34627935.5322339
4120	34848000	35520000	34320000	34920000	34920000	34560000	34632155.922039
4121	34845000	35517000	34317000	34917000	34917000	34557000	34636400.2998501
4122	34842000	35514000	34314000	34914000	34914000	34554000	34640644.6776612
4123	34839000	35511000	34311000	34911000	34911000	34551000	34644889.0554723
4124	34860000	35628000	34308000	34908000	34908000	34548000	34649133.4332834
4125	34857000	35625000	34305000	34905000	34905000	34545000	34653365.8170915
4126	34854000	35622000	34302000	34902000	34902000	34542000	34657574.2128936
4127	34899000	35619000	34299000	35019000	34899000	34659000	34661782.6086957
4128	34896000	35616000	34296000	35016000	34896000	34656000	34666002.9985007
4129	34893000	35613000	34293000	35013000	34893000	34653000	34670211.3943028
4130	34890000	35610000	34290000	35010000	34890000	34650000	34674431.7841079
4131	34887000	35607000	34287000	35007000	34887000	34647000	34678652.173913
4132	34908000	35604000	34284000	35004000	35004000	34644000	34682872.5637181
4133	34905000	35601000	34281000	35001000	35001000	34641000	34687080.9595202
4134	34926000	35598000	34278000	34998000	34998000	34758000	34691289.3553223
4135	34947000	35595000	34275000	34995000	34995000	34875000	34695497.7511244
4136	34968000	35592000	34272000	35112000	34992000	34872000	34699694.1529235
4137	34965000	35589000	34269000	35109000	34989000	34869000	34703854.5727136
4138	34986000	35586000	34266000	35106000	35106000	34866000	34708014.9925037
4139	34983000	35583000	34263000	35103000	35103000	34863000	34712175.4122939
4140	34980000	35580000	34260000	35100000	35100000	34860000	34716335.832084
4141	34977000	35577000	34257000	35097000	35097000	34857000	34720508.2458771
4142	34974000	35574000	34254000	35094000	35094000	34854000	34724680.6596702
4143	34971000	35571000	34251000	35091000	35091000	34851000	34728841.0794603
4144	34968000	35568000	34248000	35088000	35088000	34848000	34733001.4992504
4145	34989000	35565000	34365000	35085000	35085000	34845000	34737173.9130435
4146	34986000	35562000	34362000	35082000	35082000	34842000	34741358.3208396
4147	34983000	35559000	34359000	35079000	35079000	34839000	34745542.7286357
4148	34980000	35556000	34356000	35076000	35076000	34836000	34749727.1364318
4149	35001000	35553000	34353000	35073000	35073000	34953000	34753923.5382309
4150	34998000	35550000	34350000	35070000	35070000	34950000	34758107.946027
4151	34995000	35547000	34347000	35067000	35067000	34947000	34762292.3538231
4152	35016000	35544000	34344000	35184000	35064000	34944000	34766488.7556222
4153	35013000	35541000	34341000	35181000	35061000	34941000	34770685.1574213
4154	35034000	35538000	34338000	35178000	35058000	35058000	34774881.5592204
4155	35031000	35535000	34335000	35175000	35055000	35055000	34779089.9550225
4156	35028000	35532000	34332000	35172000	35052000	35052000	34783286.3568216
4157	35025000	35529000	34329000	35169000	35049000	35049000	34787470.7646177
4158	35022000	35526000	34326000	35166000	35046000	35046000	34791643.1784108
4159	35019000	35523000	34323000	35163000	35043000	35043000	34795827.5862069
4160	35016000	35520000	34320000	35160000	35040000	35040000	34800000
4161	35037000	35517000	34317000	35277000	35037000	35037000	34804172.4137931
4162	35034000	35514000	34314000	35274000	35034000	35034000	34808344.8275862
4163	35031000	35511000	34311000	35271000	35031000	35031000	34812517.2413793
4164	35028000	35508000	34308000	35268000	35028000	35028000	34816677.6611694
4165	35025000	35505000	34305000	35265000	35025000	35025000	34820838.0809595
4166	35022000	35502000	34302000	35262000	35022000	35022000	34824998.5007496
4167	35019000	35499000	34299000	35259000	35019000	35019000	34829158.9205397
4168	35040000	35496000	34416000	35256000	35016000	35016000	34833319.3403298
4169	35085000	35613000	34533000	35253000	35013000	35013000	34837467.7661169
4170	35082000	35610000	34530000	35250000	35010000	35010000	34841616.191904
4171	35079000	35607000	34527000	35247000	35007000	35007000	34845764.6176912
4172	35076000	35604000	34524000	35244000	35004000	35004000	34849913.0434783
4173	35073000	35601000	34521000	35241000	35001000	35001000	34854073.4632684
4174	35070000	35598000	34518000	35238000	34998000	34998000	34858233.8830585
4175	35067000	35595000	34515000	35235000	34995000	34995000	34862406.2968516
4176	35064000	35592000	34512000	35232000	34992000	34992000	34866566.7166417
4177	35061000	35589000	34509000	35229000	34989000	34989000	34870727.1364318
4178	35058000	35586000	34506000	35226000	34986000	34986000	34874899.5502249
4179	35055000	35583000	34503000	35223000	34983000	34983000	34879083.958021
4180	35052000	35580000	34500000	35220000	34980000	34980000	34883268.3658171
4181	35049000	35577000	34497000	35217000	34977000	34977000	34887452.7736132
4182	35046000	35574000	34494000	35214000	34974000	34974000	34891637.1814093
4183	35043000	35571000	34491000	35211000	34971000	34971000	34895821.5892054
4184	35040000	35568000	34488000	35208000	34968000	34968000	34900005.9970015
4185	35037000	35565000	34485000	35205000	34965000	34965000	34904178.4107946
4186	35034000	35562000	34482000	35202000	34962000	34962000	34908374.8125937
4187	35031000	35559000	34479000	35199000	34959000	34959000	34912571.2143928
4188	35028000	35556000	34476000	35196000	34956000	34956000	34916767.6161919
4189	35025000	35553000	34473000	35193000	34953000	34953000	34920952.023988
4190	35022000	35550000	34470000	35190000	34950000	34950000	34925136.4317841
4191	35019000	35547000	34467000	35187000	34947000	34947000	34929332.8335832
4192	35016000	35544000	34464000	35184000	34944000	34944000	34933541.2293853
4193	35037000	35541000	34461000	35301000	34941000	34941000	34937749.6251874
4194	35034000	35538000	34458000	35298000	34938000	34938000	34941982.0089955
4195	35031000	35535000	34455000	35295000	34935000	34935000	34946226.3868066
4196	35052000	35532000	34452000	35412000	34932000	34932000	34950458.7706147
4197	35049000	35529000	34449000	35409000	34929000	34929000	34954679.1604198
4198	35046000	35526000	34446000	35406000	34926000	34926000	34958899.5502249
4199	35067000	35523000	34443000	35403000	34923000	35043000	34963131.934033
4200	35064000	35520000	34440000	35400000	34920000	35040000	34967376.3118441
4201	35085000	35517000	34557000	35397000	34917000	35037000	34971620.6896552
4202	35082000	35514000	34554000	35394000	34914000	35034000	34975877.0614693
4203	35103000	35511000	34551000	35391000	34911000	35151000	34980133.4332834
4204	35100000	35508000	34548000	35388000	34908000	35148000	34984389.8050975
4205	35097000	35505000	34545000	35385000	34905000	35145000	34988646.1769115
4206	35094000	35502000	34542000	35382000	34902000	35142000	34992902.5487256
4207	35115000	35499000	34539000	35499000	34899000	35139000	34997146.9265367
4208	35112000	35496000	34536000	35496000	34896000	35136000	35001391.3043478
4209	35109000	35493000	34533000	35493000	34893000	35133000	35005635.6821589
4210	35106000	35490000	34530000	35490000	34890000	35130000	35009868.065967
4211	35127000	35487000	34527000	35487000	34887000	35247000	35014076.4617691
4212	35124000	35484000	34524000	35484000	34884000	35244000	35018284.8575712
4213	35121000	35481000	34521000	35481000	34881000	35241000	35022481.2593703
4214	35118000	35478000	34518000	35478000	34878000	35238000	35026689.6551724
