envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
4212	39948000	40164000	40284000	39444000	40644000	39204000	40142614.6926537
4213	39945000	40161000	40281000	39441000	40641000	39201000	40147122.9385307
4214	39942000	40158000	40278000	39438000	40638000	39198000	40151631.1844078
4215	39939000	40155000	40275000	39435000	40635000	39195000	40156151.4242879
4216	39936000	40152000	40272000	39432000	40632000	39192000	40160683.6581709
4217	39933000	40149000	40269000	39429000	40629000	39189000	40165203.898051
4218	39930000	40146000	40266000	39426000	40626000	39186000	40169712.143928
4219	39927000	40143000	40263000	39423000	40623000	39183000	40174232.3838081
4220	39924000	40140000	40260000	39420000	40620000	39180000	40178764.6176911
4221	39921000	40137000	40257000	39417000	40617000	39177000	40183284.8575712
4222	39918000	40134000	40254000	39414000	40614000	39174000	40187805.0974513
4223	39939000	40131000	40251000	39411000	40731000	39171000	40192313.3433283
4224	39936000	40128000	40248000	39408000	40728000	39168000	40196821.5892054
4225	39957000	40125000	40245000	39405000	40725000	39285000	40201329.8350825
4226	39954000	40122000	40242000	39402000	40722000	39282000	40205838.0809595
4227	39951000	40119000	40239000	39399000	40719000	39279000	40210358.3208396
4228	39972000	40116000	40236000	39396000	40836000	39276000	40214878.5607196
4229	39969000	40113000	40233000	39393000	40833000	39273000	40219410.7946027
4230	39966000	40110000	40230000	39390000	40830000	39270000	40223943.0284858
4231	40011000	40107000	40227000	39507000	40827000	39387000	40228475.2623688
4232	40008000	40104000	40224000	39504000	40824000	39384000	40232995.5022489
4233	40005000	40101000	40221000	39501000	40821000	39381000	40237503.7481259
4234	40002000	40098000	40218000	39498000	40818000	39378000	40242011.994003
4235	40023000	40095000	40215000	39495000	40935000	39375000	40246532.2338831
4236	40044000	40212000	40212000	39492000	40932000	39372000	40251052.4737631
4237	40089000	40209000	40329000	39609000	40929000	39369000	40255560.7196402
4238	40086000	40206000	40326000	39606000	40926000	39366000	40260056.9715142
4239	40083000	40203000	40323000	39603000	40923000	39363000	40264553.2233883
4240	40080000	40200000	40320000	39600000	40920000	39360000	40269061.4692654
4241	40077000	40197000	40317000	39597000	40917000	39357000	40273569.7151424
4242	40074000	40194000	40314000	39594000	40914000	39354000	40278101.9490255
4243	40071000	40191000	40311000	39591000	40911000	39351000	40282634.1829085
4244	40068000	40188000	40308000	39588000	40908000	39348000	40287166.4167916
4245	40065000	40185000	40305000	39585000	40905000	39345000	40291686.6566717
4246	40062000	40182000	40302000	39582000	40902000	39342000	40296194.9025487
4247	40059000	40179000	40299000	39579000	40899000	39339000	40300703.1484258
4248	40056000	40176000	40296000	39576000	40896000	39336000	40305187.4062968
4249	40053000	40173000	40293000	39573000	40893000	39333000	40309659.6701649
4250	40050000	40170000	40290000	39570000	40890000	39330000	40314119.94003
4251	40047000	40167000	40287000	39567000	40887000	39327000	40318592.2038981
4252	40044000	40164000	40284000	39564000	40884000	39324000	40323064.4677661
4253	40041000	40161000	40281000	39561000	40881000	39321000	40327548.7256372
4254	40038000	40158000	40278000	39558000	40878000	39318000	40332032.9835082
4255	40035000	40155000	40275000	39555000	40875000	39315000	40336493.2533733
4256	40032000	40152000	40272000	39552000	40872000	39312000	40340965.5172414
4257	40029000	40149000	40269000	39549000	40869000	39309000	40345461.7691154
4258	40050000	40146000	40266000	39546000	40986000	39306000	40349946.0269865
4259	40071000	40143000	40263000	39543000	40983000	39423000	40354418.2908546
4260	40092000	40140000	40380000	39540000	40980000	39420000	40358878.5607196
4261	40089000	40137000	40377000	39537000	40977000	39417000	40363338.8305847
4262	40086000	40134000	40374000	39534000	40974000	39414000	40367811.0944528
4263	40083000	40131000	40371000	39531000	40971000	39411000	40372283.3583208
4264	40080000	40128000	40368000	39528000	40968000	39408000	40376767.6161919
4265	40077000	40125000	40365000	39525000	40965000	39405000	40381263.868066
4266	40074000	40122000	40362000	39522000	40962000	39402000	40385772.113943
4267	40071000	40119000	40359000	39519000	40959000	39399000	40390256.3718141
4268	40092000	40236000	40356000	39516000	40956000	39396000	40394728.6356822
4269	40089000	40233000	40353000	39513000	40953000	39393000	40399188.9055472
4270	40110000	40350000	40350000	39510000	40950000	39390000	40403661.1694153
4271	40131000	40347000	40347000	39507000	40947000	39507000	40408145.4272864
4272	40128000	40344000	40344000	39504000	40944000	39504000	40412617.6911544
4273	40125000	40341000	40341000	39501000	40941000	39501000	40417089.9550225
4274	40146000	40338000	40338000	39498000	40938000	39618000	40421562.2188906
4275	40143000	40335000	40335000	39495000	40935000	39615000	40426022.4887556
4276	40140000	40332000	40332000	39492000	40932000	39612000	40430482.7586207
4277	40137000	40329000	40329000	39489000	40929000	39609000	40434931.0344828
4278	40134000	40326000	40326000	39486000	40926000	39606000	40439379.3103448
4279	40131000	40323000	40323000	39483000	40923000	39603000	40443851.5742129
4280	40128000	40320000	40320000	39480000	40920000	39600000	40448335.832084
4281	40125000	40317000	40317000	39477000	40917000	39597000	40452808.095952
4282	40146000	40314000	40314000	39594000	40914000	39594000	40457292.3538231
4283	40167000	40311000	40311000	39591000	40911000	39711000	40461764.6176912
4284	40164000	40308000	40308000	39588000	40908000	39708000	40466236.8815592
4285	40185000	40425000	40305000	39585000	40905000	39705000	40470709.1454273
4286	40182000	40422000	40302000	39582000	40902000	39702000	40475181.4092954
4287	40203000	40419000	40299000	39699000	40899000	39699000	40479653.6731634
4288	40200000	40416000	40296000	39696000	40896000	39696000	40484125.9370315
4289	40197000	40413000	40293000	39693000	40893000	39693000	40488610.1949025
4290	40218000	40410000	40290000	39690000	40890000	39810000	40493094.4527736
4291	40215000	40407000	40287000	39687000	40887000	39807000	40497590.7046477
4292	40212000	40404000	40284000	39684000	40884000	39804000	40502098.9505247
4293	40233000	40401000	40281000	39681000	41001000	39801000	40506607.1964018
4294	40230000	40398000	40278000	39678000	40998000	39798000	40511103.4482759
4295	40251000	40395000	40395000	39675000	40995000	39795000	40515599.7001499
4296	40248000	40392000	40392000	39672000	40992000	39792000	40520083.958021
4297	40245000	40389000	40389000	39669000	40989000	39789000	40524568.2158921
4298	40266000	40386000	40386000	39666000	40986000	39906000	40529052.4737631
4299	40287000	40383000	40383000	39783000	40983000	39903000	40533548.7256372
4300	40284000	40380000	40380000	39780000	40980000	39900000	40538044.9775112
4301	40281000	40377000	40377000	39777000	40977000	39897000	40542541.2293853
4302	40278000	40374000	40374000	39774000	40974000	39894000	40547037.4812594
4303	40275000	40371000	40371000	39771000	40971000	39891000	40551533.7331334
4304	40296000	40488000	40368000	39768000	40968000	39888000	40556041.9790105
4305	40341000	40605000	40365000	39765000	41085000	39885000	40560586.2068965
4306	40338000	40602000	40362000	39762000	41082000	39882000	40565118.4407796
4307	40335000	40599000	40359000	39759000	41079000	39879000	40569638.6806597
4308	40332000	40596000	40356000	39756000	41076000	39876000	40574158.9205397
4309	40329000	40593000	40353000	39753000	41073000	39873000	40578679.1604198
4310	40326000	40590000	40350000	39750000	41070000	39870000	40583199.4002998
4311	40347000	40707000	40347000	39747000	41067000	39867000	40587707.6461769
4312	40344000	40704000	40344000	39744000	41064000	39864000	40592215.892054
4313	40365000	40701000	40461000	39741000	41061000	39861000	40596724.137931
4314	40362000	40698000	40458000	39738000	41058000	39858000	40601232.3838081
4315	40383000	40695000	40575000	39735000	41055000	39855000	40605740.6296852
4316	40380000	40692000	40572000	39732000	41052000	39852000	40610248.8755622
4317	40425000	40689000	40569000	39729000	41169000	39969000	40614757.1214393
4318	40446000	40686000	40566000	39846000	41166000	39966000	40619265.3673163
4319	40443000	40683000	40563000	39843000	41163000	39963000	40623785.6071964
4320	40440000	40680000	40560000	39840000	41160000	39960000	40628305.8470765
4321	40437000	40677000	40557000	39837000	41157000	39957000	40632826.0869565
4322	40434000	40674000	40554000	39834000	41154000	39954000	40637346.3268366
4323	40431000	40671000	40551000	39831000	41151000	39951000	40641866.5667166
4324	40428000	40668000	40548000	39828000	41148000	39948000	40646386.8065967
4325	40425000	40665000	40545000	39825000	41145000	39945000	40650907.0464768
4326	40446000	40662000	40542000	39822000	41262000	39942000	40655415.2923538
4327	40443000	40659000	40539000	39819000	41259000	39939000	40659923.5382309
4328	40488000	40656000	40656000	39816000	41376000	39936000	40664443.7781109
4329	40485000	40653000	40653000	39813000	41373000	39933000	40668964.017991
4330	40482000	40650000	40650000	39810000	41370000	39930000	40673484.2578711
4331	40479000	40647000	40647000	39807000	41367000	39927000	40678004.4977511
4332	40500000	40644000	40644000	39804000	41484000	39924000	40682524.7376312
4333	40497000	40641000	40641000	39801000	41481000	39921000	40687044.9775112
4334	40494000	40638000	40638000	39798000	41478000	39918000	40691565.2173913
4335	40539000	40635000	40635000	39915000	41595000	39915000	40696085.4572714
4336	40560000	40632000	40632000	40032000	41592000	39912000	40700605.6971514
4337	40629000	40749000	40749000	40149000	41589000	39909000	40705125.9370315
4338	40626000	40746000	40746000	40146000	41586000	39906000	40709634.1829085
4339	40647000	40743000	40743000	40143000	41583000	40023000	40714130.4347826
4340	40644000	40740000	40740000	40140000	41580000	40020000	40718614.6926537
4341	40641000	40737000	40737000	40137000	41577000	40017000	40723086.9565217
4342	40686000	40734000	40734000	40134000	41694000	40134000	40727583.2083958
4343	40683000	40731000	40731000	40131000	41691000	40131000	40732079.4602699
4344	40680000	40728000	40728000	40128000	41688000	40128000	40736563.7181409
4345	40701000	40725000	40845000	40125000	41685000	40125000	40741047.976012
4346	40698000	40722000	40842000	40122000	41682000	40122000	40745520.2398801
4347	40695000	40719000	40839000	40119000	41679000	40119000	40750004.4977511
4348	40692000	40716000	40836000	40116000	41676000	40116000	40754488.7556222
4349	40689000	40713000	40833000	40113000	41673000	40113000	40758985.0074963
4350	40686000	40710000	40830000	40110000	41670000	40110000	40763493.2533733
4351	40707000	40707000	40947000	40107000	41667000	40107000	40768013.4932534
4352	40704000	40704000	40944000	40104000	41664000	40104000	40772545.7271364
4353	40701000	40701000	40941000	40101000	41661000	40101000	40777077.9610195
4354	40698000	40698000	40938000	40098000	41658000	40098000	40781610.1949025
4355	40695000	40695000	40935000	40095000	41655000	40095000	40786142.4287856
4356	40692000	40692000	40932000	40092000	41652000	40092000	40790674.6626687
4357	40689000	40689000	40929000	40089000	41649000	40089000	40795218.8905547
4358	40686000	40686000	40926000	40086000	41646000	40086000	40799751.1244378
4359	40683000	40683000	40923000	40083000	41643000	40083000	40804295.3523238
4360	40704000	40680000	40920000	40200000	41640000	40080000	40808851.5742129
4361	40701000	40677000	40917000	40197000	41637000	40077000	40813395.802099
4362	40698000	40674000	40914000	40194000	41634000	40074000	40817952.023988
4363	40695000	40671000	40911000	40191000	41631000	40071000	40822508.2458771
4364	40716000	40668000	40908000	40188000	41628000	40188000	40827052.4737631
4365	40713000	40665000	40905000	40185000	41625000	40185000	40831584.7076462
4366	40710000	40662000	40902000	40182000	41622000	40182000	40836104.9475262
4367	40731000	40659000	40899000	40299000	41619000	40179000	40840625.1874063
4368	40728000	40656000	40896000	40296000	41616000	40176000	40845145.4272864
4369	40749000	40773000	40893000	40293000	41613000	40173000	40849665.6671664
4370	40746000	40770000	40890000	40290000	41610000	40170000	40854185.9070465
4371	40743000	40767000	40887000	40287000	41607000	40167000	40858718.1409295
4372	40740000	40764000	40884000	40284000	41604000	40164000	40863262.3688156
4373	40737000	40761000	40881000	40281000	41601000	40161000	40867806.5967017
4374	40758000	40758000	40878000	40278000	41718000	40158000	40872350.8245877
4375	40755000	40755000	40875000	40275000	41715000	40155000	40876883.0584708
4376	40776000	40752000	40872000	40392000	41712000	40152000	40881415.2923538
4377	40773000	40749000	40869000	40389000	41709000	40149000	40885935.5322339
4378	40770000	40746000	40866000	40386000	41706000	40146000	40890455.7721139
4379	40791000	40743000	40863000	40383000	41703000	40263000	40894976.011994
4380	40788000	40740000	40860000	40380000	41700000	40260000	40899496.2518741
4381	40785000	40737000	40857000	40377000	41697000	40257000	40904016.4917541
4382	40782000	40734000	40854000	40374000	41694000	40254000	40908524.7376312
4383	40803000	40731000	40851000	40371000	41691000	40371000	40913032.9835082
4384	40824000	40728000	40848000	40368000	41808000	40368000	40917541.2293853
4385	40845000	40845000	40845000	40365000	41805000	40365000	40922049.4752624
4386	40842000	40842000	40842000	40362000	41802000	40362000	40926557.7211394
4387	40839000	40839000	40839000	40359000	41799000	40359000	40931065.9670165
4388	40836000	40836000	40836000	40356000	41796000	40356000	40935574.2128936
4389	40833000	40833000	40833000	40353000	41793000	40353000	40940070.4647676
4390	40854000	40950000	40830000	40350000	41790000	40350000	40944578.7106447
4391	40875000	40947000	40827000	40467000	41787000	40347000	40949098.9505247
4392	40896000	40944000	40944000	40464000	41784000	40344000	40953619.1904048
4393	40893000	40941000	40941000	40461000	41781000	40341000	40958139.4302849
4394	40890000	40938000	40938000	40458000	41778000	40338000	40962671.6641679
4395	40911000	40935000	40935000	40455000	41775000	40455000	40967203.898051
4396	40908000	40932000	40932000	40452000	41772000	40452000	40971736.131934
4397	40905000	40929000	40929000	40449000	41769000	40449000	40976268.3658171
4398	40902000	40926000	40926000	40446000	41766000	40446000	40980800.5997002
4399	40899000	40923000	40923000	40443000	41763000	40443000	40985320.8395802
4400	40896000	40920000	40920000	40440000	41760000	40440000	40989829.0854573
4401	40893000	40917000	40917000	40437000	41757000	40437000	40994313.3433283
4402	40890000	40914000	40914000	40434000	41754000	40434000	40998785.6071964
4403	40887000	40911000	40911000	40431000	41751000	40431000	41003257.8710645
4404	40908000	40908000	40908000	40548000	41748000	40428000	41007730.1349325
4405	40905000	40905000	40905000	40545000	41745000	40425000	41012214.3928036
4406	40926000	40902000	40902000	40542000	41862000	40422000	41016698.6506747
4407	40923000	40899000	40899000	40539000	41859000	40419000	41021170.9145427
4408	40920000	40896000	40896000	40536000	41856000	40416000	41025655.1724138
4409	40917000	40893000	40893000	40533000	41853000	40413000	41030127.4362819
4410	40914000	40890000	40890000	40530000	41850000	40410000	41034599.7001499
4411	40911000	40887000	40887000	40527000	41847000	40407000	41039071.964018
4412	40932000	41004000	40884000	40524000	41844000	40404000	41043532.2338831
4413	40953000	41001000	40881000	40521000	41841000	40521000	41048004.4977511
4414	40950000	40998000	40878000	40518000	41838000	40518000	41052476.7616192
4415	40971000	40995000	40875000	40515000	41835000	40635000	41056949.0254873
4416	40992000	40992000	40872000	40512000	41832000	40752000	41061433.2833583
4417	40989000	40989000	40869000	40509000	41829000	40749000	41065881.5592204
4418	40986000	40986000	40866000	40506000	41826000	40746000	41070329.8350825
4419	40983000	40983000	40863000	40503000	41823000	40743000	41074766.1169415
4420	40980000	40980000	40860000	40500000	41820000	40740000	41079202.3988006
4421	41001000	40977000	40977000	40497000	41817000	40737000	41083662.6686657
4422	40998000	40974000	40974000	40494000	41814000	40734000	41088122.9385307
4423	40995000	40971000	40971000	40491000	41811000	40731000	41092583.2083958
4424	40992000	40968000	40968000	40488000	41808000	40728000	41097043.4782609
4425	40989000	40965000	40965000	40485000	41805000	40725000	41101515.7421289
4426	40986000	40962000	40962000	40482000	41802000	40722000	41106000
4427	41007000	41079000	40959000	40479000	41799000	40719000	41110472.2638681
4428	41028000	41196000	40956000	40476000	41796000	40716000	41114968.5157421
4429	41025000	41193000	40953000	40473000	41793000	40713000	41119476.7616192
4430	41046000	41190000	40950000	40590000	41790000	40710000	41123985.0074962
4431	41043000	41187000	40947000	40587000	41787000	40707000	41128505.2473763
4432	41040000	41184000	40944000	40584000	41784000	40704000	41133025.4872564
4433	41061000	41181000	40941000	40701000	41781000	40701000	41137545.7271364
4434	41082000	41298000	40938000	40698000	41778000	40698000	41142065.9670165
4435	41079000	41295000	40935000	40695000	41775000	40695000	41146610.1949025
4436	41076000	41292000	40932000	40692000	41772000	40692000	41151166.4167916
4437	41097000	41289000	41049000	40689000	41769000	40689000	41155722.6386807
4438	41094000	41286000	41046000	40686000	41766000	40686000	41160278.8605697
4439	41091000	41283000	41043000	40683000	41763000	40683000	41164847.0764618
4440	41088000	41280000	41040000	40680000	41760000	40680000	41169427.2863568
4441	41085000	41277000	41037000	40677000	41757000	40677000	41174019.4902549
4442	41082000	41274000	41034000	40674000	41754000	40674000	41178611.6941529
4443	41079000	41271000	41031000	40671000	41751000	40671000	41183191.904048
4444	41076000	41268000	41028000	40668000	41748000	40668000	41187772.113943
4445	41073000	41265000	41025000	40665000	41745000	40665000	41192352.3238381
4446	41094000	41262000	41022000	40662000	41862000	40662000	41196932.5337331
4447	41091000	41259000	41019000	40659000	41859000	40659000	41201512.7436282
4448	41088000	41256000	41016000	40656000	41856000	40656000	41206092.9535232
4449	41085000	41253000	41013000	40653000	41853000	40653000	41210673.1634183
4450	41106000	41250000	41010000	40650000	41850000	40770000	41215265.3673163
4451	41127000	41247000	41007000	40647000	41967000	40767000	41219869.5652174
4452	41124000	41244000	41004000	40644000	41964000	40764000	41224473.7631184
4453	41121000	41241000	41001000	40641000	41961000	40761000	41229065.9670165
4454	41142000	41238000	40998000	40638000	42078000	40758000	41233658.1709145
4455	41163000	41235000	40995000	40635000	42195000	40755000	41238250.3748126
4456	41160000	41232000	40992000	40632000	42192000	40752000	41242842.5787106
4457	41181000	41229000	41109000	40629000	42189000	40749000	41247422.7886057
4458	41202000	41346000	41106000	40626000	42186000	40746000	41252002.9985008
4459	41223000	41463000	41103000	40623000	42183000	40743000	41256595.2023988
4460	41220000	41460000	41100000	40620000	42180000	40740000	41261175.4122938
4461	41241000	41457000	41097000	40617000	42177000	40857000	41265755.6221889
4462	41238000	41454000	41094000	40614000	42174000	40854000	41270359.82009
4463	41259000	41451000	41091000	40611000	42291000	40851000	41274964.017991
4464	41280000	41448000	41088000	40608000	42408000	40848000	41279568.2158921
4465	41277000	41445000	41085000	40605000	42405000	40845000	41284172.4137931
4466	41274000	41442000	41082000	40602000	42402000	40842000	41288764.6176912
4467	41271000	41439000	41079000	40599000	42399000	40839000	41293344.8275862
4468	41292000	41436000	41076000	40596000	42396000	40956000	41297925.0374813
4469	41313000	41433000	41193000	40593000	42393000	40953000	41302493.2533733
4470	41310000	41430000	41190000	40590000	42390000	40950000	41307073.4632684
4471	41307000	41427000	41187000	40587000	42387000	40947000	41311653.6731634
4472	41304000	41424000	41184000	40584000	42384000	40944000	41316233.8830585
4473	41301000	41421000	41181000	40581000	42381000	40941000	41320826.0869565
4474	41322000	41418000	41178000	40578000	42498000	40938000	41325418.2908546
4475	41319000	41415000	41175000	40575000	42495000	40935000	41330010.4947526
4476	41316000	41412000	41172000	40572000	42492000	40932000	41334602.6986507
4477	41313000	41409000	41169000	40569000	42489000	40929000	41339194.9025487
4478	41334000	41406000	41166000	40566000	42486000	41046000	41343799.1004498
4479	41355000	41403000	41163000	40563000	42603000	41043000	41348403.2983508
4480	41352000	41400000	41160000	40560000	42600000	41040000	41352995.5022489
4481	41349000	41397000	41157000	40557000	42597000	41037000	41357575.7121439
4482	41370000	41514000	41154000	40554000	42594000	41034000	41362155.922039
4483	41391000	41511000	41151000	40671000	42591000	41031000	41366724.137931
4484	41388000	41508000	41148000	40668000	42588000	41028000	41371280.3598201
4485	41385000	41505000	41145000	40665000	42585000	41025000	41375836.5817091
4486	41382000	41502000	41142000	40662000	42582000	41022000	41380404.7976012
4487	41403000	41499000	41139000	40779000	42579000	41019000	41384973.0134933
4488	41400000	41496000	41136000	40776000	42576000	41016000	41389541.2293853
4489	41397000	41493000	41133000	40773000	42573000	41013000	41394109.4452774
4490	41442000	41490000	41130000	40770000	42690000	41130000	41398677.6611694
4491	41463000	41607000	41127000	40767000	42687000	41127000	41403245.8770615
4492	41484000	41604000	41124000	40764000	42684000	41244000	41407814.0929535
4493	41481000	41601000	41121000	40761000	42681000	41241000	41412382.3088456
4494	41502000	41598000	41118000	40758000	42798000	41238000	41416950.5247376
4495	41499000	41595000	41115000	40755000	42795000	41235000	41421518.7406297
4496	41520000	41712000	41112000	40752000	42792000	41232000	41426086.9565217
4497	41517000	41709000	41109000	40749000	42789000	41229000	41430667.1664168
4498	41514000	41706000	41106000	40746000	42786000	41226000	41435235.3823089
4499	41511000	41703000	41103000	40743000	42783000	41223000	41439791.6041979
4500	41508000	41700000	41100000	40740000	42780000	41220000	41444347.826087
4501	41553000	41697000	41097000	40857000	42777000	41337000	41448880.05997
4502	41574000	41814000	41094000	40854000	42774000	41334000	41453400.2998501
4503	41571000	41811000	41091000	40851000	42771000	41331000	41457920.5397301
4504	41568000	41808000	41088000	40848000	42768000	41328000	41462440.7796102
4505	41565000	41805000	41085000	40845000	42765000	41325000	41466985.0074962
4506	41562000	41802000	41082000	40842000	42762000	41322000	41471517.2413793
4507	41583000	41799000	41199000	40839000	42759000	41319000	41476049.4752624
4508	41604000	41796000	41196000	40836000	42756000	41436000	41480557.7211394
4509	41601000	41793000	41193000	40833000	42753000	41433000	41485065.9670165
4510	41598000	41790000	41190000	40830000	42750000	41430000	41489574.2128935
4511	41595000	41787000	41187000	40827000	42747000	41427000	41494070.4647676
4512	41592000	41784000	41184000	40824000	42744000	41424000	41498578.7106447
4513	41589000	41781000	41181000	40821000	42741000	41421000	41503086.9565217
4514	41610000	41778000	41178000	40818000	42738000	41538000	41507595.2023988
4515	41607000	41775000	41175000	40815000	42735000	41535000	41512103.4482759
4516	41604000	41772000	41172000	40812000	42732000	41532000	41516611.6941529
4517	41601000	41769000	41169000	40809000	42729000	41529000	41521119.94003
4518	41622000	41766000	41166000	40926000	42726000	41526000	41525628.185907
4519	41619000	41763000	41163000	40923000	42723000	41523000	41530136.4317841
4520	41640000	41760000	41280000	40920000	42720000	41520000	41534644.6776612
4521	41637000	41757000	41277000	40917000	42717000	41517000	41539152.9235382
4522	41658000	41754000	41274000	40914000	42834000	41514000	41543661.1694153
4523	41655000	41751000	41271000	40911000	42831000	41511000	41548181.4092954
4524	41652000	41748000	41268000	40908000	42828000	41508000	41552701.6491754
4525	41649000	41745000	41265000	40905000	42825000	41505000	41557209.8950525
4526	41646000	41742000	41262000	40902000	42822000	41502000	41561718.1409295
4527	41643000	41739000	41259000	40899000	42819000	41499000	41566214.3928036
4528	41664000	41856000	41256000	40896000	42816000	41496000	41570722.6386807
4529	41661000	41853000	41253000	40893000	42813000	41493000	41575254.8725637
4530	41682000	41970000	41250000	40890000	42810000	41490000	41579787.1064468
4531	41679000	41967000	41247000	40887000	42807000	41487000	41584331.3343328
4532	41676000	41964000	41244000	40884000	42804000	41484000	41588863.5682159
4533	41673000	41961000	41241000	40881000	42801000	41481000	41593407.7961019
4534	41670000	41958000	41238000	40878000	42798000	41478000	41597952.023988
4535	41667000	41955000	41235000	40875000	42795000	41475000	41602484.2578711
4536	41688000	41952000	41232000	40992000	42792000	41472000	41607004.4977511
4537	41685000	41949000	41229000	40989000	42789000	41469000	41611512.7436282
4538	41730000	41946000	41226000	40986000	42906000	41586000	41616020.9895052
4539	41727000	41943000	41223000	40983000	42903000	41583000	41620541.2293853
4540	41724000	41940000	41220000	40980000	42900000	41580000	41625061.4692654
4541	41721000	41937000	41217000	40977000	42897000	41577000	41629581.7091454
4542	41718000	41934000	41214000	40974000	42894000	41574000	41634101.9490255
4543	41715000	41931000	41211000	40971000	42891000	41571000	41638622.1889055
4544	41760000	41928000	41328000	41088000	42888000	41568000	41643166.4167916
4545	41757000	41925000	41325000	41085000	42885000	41565000	41647710.6446777
4546	41754000	41922000	41322000	41082000	42882000	41562000	41652242.8785607
4547	41751000	41919000	41319000	41079000	42879000	41559000	41656775.1124438
4548	41772000	41916000	41436000	41076000	42876000	41556000	41661307.3463268
4549	41769000	41913000	41433000	41073000	42873000	41553000	41665839.5802099
4550	41766000	41910000	41430000	41070000	42870000	41550000	41670371.814093
4551	41811000	42027000	41427000	41067000	42987000	41547000	41674904.047976
4552	41832000	42144000	41424000	41064000	42984000	41544000	41679436.2818591
4553	41829000	42141000	41421000	41061000	42981000	41541000	41683968.5157421
4554	41850000	42138000	41418000	41178000	42978000	41538000	41688500.7496252
4555	41847000	42135000	41415000	41175000	42975000	41535000	41693032.9835082
4556	41868000	42132000	41412000	41172000	43092000	41532000	41697565.2173913
4557	41865000	42129000	41409000	41169000	43089000	41529000	41702109.4452774
4558	41862000	42126000	41406000	41166000	43086000	41526000	41706653.6731634
4559	41859000	42123000	41403000	41163000	43083000	41523000	41711185.9070465
4560	41856000	42120000	41400000	41160000	43080000	41520000	41715718.1409295
4561	41853000	42117000	41397000	41157000	43077000	41517000	41720250.3748126
4562	41874000	42114000	41394000	41274000	43074000	41514000	41724782.6086957
4563	41871000	42111000	41391000	41271000	43071000	41511000	41729302.8485757
4564	41892000	42228000	41388000	41268000	43068000	41508000	41733835.0824588
4565	41913000	42225000	41505000	41265000	43065000	41505000	41738367.3163418
4566	41910000	42222000	41502000	41262000	43062000	41502000	41742899.5502249
4567	41907000	42219000	41499000	41259000	43059000	41499000	41747431.7841079
4568	41904000	42216000	41496000	41256000	43056000	41496000	41751952.023988
4569	41925000	42213000	41613000	41253000	43053000	41493000	41756472.2638681
4570	41922000	42210000	41610000	41250000	43050000	41490000	41761004.4977511
4571	41919000	42207000	41607000	41247000	43047000	41487000	41765536.7316342
4572	41916000	42204000	41604000	41244000	43044000	41484000	41770068.9655172
4573	41913000	42201000	41601000	41241000	43041000	41481000	41774613.1934033
4574	41934000	42198000	41718000	41238000	43038000	41478000	41779145.4272864
4575	41979000	42195000	41715000	41235000	43155000	41595000	41783677.6611694
4576	4.2e+07	42192000	41832000	41232000	43152000	41592000	41788221.8890555
4577	41997000	42189000	41829000	41229000	43149000	41589000	41792754.1229385
4578	42018000	42306000	41826000	41226000	43146000	41586000	41797274.3628186
4579	42015000	42303000	41823000	41223000	43143000	41583000	41801806.5967016
4580	42012000	42300000	41820000	41220000	43140000	41580000	41806338.8305847
4581	42033000	42297000	41817000	41217000	43257000	41577000	41810895.0524738
4582	42030000	42294000	41814000	41214000	43254000	41574000	41815451.2743628
4583	42027000	42291000	41811000	41211000	43251000	41571000	41820007.4962519
4584	42024000	42288000	41808000	41208000	43248000	41568000	41824575.7121439
4585	42021000	42285000	41805000	41205000	43245000	41565000	41829131.934033
4586	42042000	42282000	41922000	41202000	43242000	41562000	41833700.149925
4587	42039000	42279000	41919000	41199000	43239000	41559000	41838268.3658171
4588	42060000	42276000	41916000	41196000	43356000	41556000	41842836.5817092
4589	42081000	42273000	41913000	41193000	43353000	41673000	41847404.7976012
4590	42102000	42270000	41910000	41310000	43350000	41670000	41851973.0134933
4591	42099000	42267000	41907000	41307000	43347000	41667000	41856529.2353823
4592	42120000	42264000	41904000	41304000	43464000	41664000	41861073.4632684
4593	42117000	42261000	41901000	41301000	43461000	41661000	41865629.6851574
4594	42114000	42258000	41898000	41298000	43458000	41658000	41870185.9070465
4595	42111000	42255000	41895000	41295000	43455000	41655000	41874766.1169415
4596	42132000	42252000	41892000	41292000	43452000	41772000	41879346.3268366
4597	42129000	42249000	41889000	41289000	43449000	41769000	41883926.5367316
4598	42126000	42246000	41886000	41286000	43446000	41766000	41888518.7406297
4599	42147000	42363000	41883000	41283000	43443000	41763000	41893122.9385307
4600	42144000	42360000	41880000	41280000	43440000	41760000	41897727.1364318
4601	42165000	42357000	41877000	41277000	43437000	41877000	41902331.3343328
4602	42162000	42354000	41874000	41274000	43434000	41874000	41906935.5322339
4603	42159000	42351000	41871000	41271000	43431000	41871000	41911539.7301349
4604	42180000	42348000	41988000	41268000	43428000	41868000	41916143.928036
4605	42177000	42345000	41985000	41265000	43425000	41865000	41920736.131934
4606	42198000	42462000	41982000	41262000	43422000	41862000	41925328.3358321
4607	42219000	42459000	41979000	41259000	43419000	41979000	41929920.5397301
4608	42216000	42456000	41976000	41256000	43416000	41976000	41934524.7376312
4609	42213000	42453000	41973000	41253000	43413000	41973000	41939116.9415292
4610	42210000	42450000	41970000	41250000	43410000	41970000	41943709.1454273
4611	42207000	42447000	41967000	41247000	43407000	41967000	41948301.3493253
